timestamp,x_mean,y_mean,z_mean
16.173191659,-1.2929955873244712,-0.3280836895763002,-1.4697182204487376
16.235592398,-1.6434385986174476,-0.4608072347315653,-1.6575787319345716
16.312749031000003,-1.9428811375786286,-0.5779153117341823,-1.900982369401031
16.377451836000002,-2.2686026515432336,-0.48132121563163754,-2.1181094115761536
16.445757216,-2.5702727200506126,-0.30073235135697146,-2.3920209050625934
16.511569235,-2.7835845216111164,-0.3609035540533396,-2.690574981913642
16.573599564000002,-2.944108491088229,-0.37425456135546137,-2.857695166165339
16.642278360000002,-3.0351832955250946,-0.3627587678251599,-2.9382326253997593
16.720402955,-3.0495429985429925,-0.3620490580238875,-2.954322586484646
16.782650751000002,-3.0236234418029,-0.36112182462642556,-2.9288974326556256
16.846805006,-2.999698371992334,-0.3612137721437446,-2.9040444259383933
16.905419979,-2.975427503889161,-0.3618121929165842,-2.8777662780049917
16.966053505,-2.960606564974892,-0.3643909081252067,-2.8584259063063935
17.024151268,-2.9099558245368753,-0.36241908946965296,-2.802687817894784
17.086201937000002,-2.890048576587502,-0.3582998652023209,-2.772610199945151
17.164075712000002,-2.8388494727119884,-0.3550023118093905,-2.7184621682745833
17.222790175,-2.815988214991136,-0.35505877086841087,-2.689037023464123
17.281398475,-2.7683101030203514,-0.3588622381050032,-2.6270242089803513
17.34049576,-2.7573426057113544,-0.35763787931298785,-2.6126417244114943
17.39995052,-2.7432820514340888,-0.35476099705377373,-2.5914230608566426
17.458209011,-2.6960646923095393,-0.3500169065560731,-2.532257745375176
17.535455194,-2.6801485542325123,-0.35164384890915756,-2.5092409660148474
17.595777965,-2.666277073039182,-0.35353743913078767,-2.4911742616205106
17.655113637,-2.617024456042984,-0.3554966474808917,-2.43380731407542
17.720887262,-2.6068492604419116,-0.3560581064215399,-2.4218137427968376
17.788358265,-2.5889376620055513,-0.3577976620523294,-2.407291428158857
17.852701692,-2.5401782910523116,-0.36009530688387886,-2.3502862971409555
17.934633084,-2.502637726056542,-0.3560833752959862,-2.3188279477045164
17.993363217000002,-2.448019893825917,-0.3555891229584756,-2.2678251901412043
18.052028255,-2.4168724771355925,-0.34673099712164346,-2.235878219160531
18.109908491000002,-2.359103322257842,-0.3405104078132484,-2.175813301333058
18.170654643000002,-2.3222377894170743,-0.33447934088346676,-2.1438677105001687
18.229670653,-2.2770568241757707,-0.32886048699202114,-2.0867531005212445
18.293393592,-2.2450020433158926,-0.333084943204118,-2.0462105820526215
18.372512701,-2.1685537977291416,-0.3279190051932465,-1.9681411570708343
18.431164424000002,-2.1273678046240203,-0.3216867463971058,-1.9161787741343093
18.492952399,-2.088963993682096,-0.3293223604631747,-1.8780661266437
18.554565460000003,-2.0265741833598088,-0.3326400300943995,-1.814061812326449
18.615126287000002,-1.9896333987784014,-0.3387552615271678,-1.7866558280686793
18.679771472000002,-1.9143832836636216,-0.3441387960231803,-1.7155687084962106
18.764191827,-1.8694099642155864,-0.3513409444271317,-1.6940581669221781
18.831337056000002,-1.7866377701863076,-0.3557682902610002,-1.6351264896232025
18.897109979,-1.7467652293381761,-0.354442331480493,-1.6141054159121402
18.960972296,-1.670612025858598,-0.3572242831865367,-1.5515547624988513
19.026799623000002,-1.6337659713998487,-0.3481937047844704,-1.5252840292606282
19.087516959000002,-1.5527015395394277,-0.3405596467107226,-1.462008958091623
19.167136415,-1.512882938572157,-0.3398773302234638,-1.445705078459619
19.229302424,-1.4265390195356529,-0.321590797157762,-1.3877860787800338
19.296542045000002,-1.3941682529031396,-0.31422709853978326,-1.3655299918517256
19.357321019,-1.3228810853416273,-0.3065829917384136,-1.3155141756369955
19.422119437000003,-1.3112585220697177,-0.3095210177192781,-1.3111780774790178
19.48601184,-1.2829969010681876,-0.314976047395501,-1.3011858154217542
19.549399688,-1.227995590155991,-0.31927701310949325,-1.2662407973902743
19.630826243,-1.2195343155525735,-0.3265926422882682,-1.2667894492832896
19.693021468,-1.226743205549073,-0.3288338028365474,-1.2736197454702038
19.7546249,-1.2344020956598611,-0.3315806631572074,-1.280709283758454
19.812602532,-1.252808154137469,-0.3287082799663581,-1.2923229087036687
19.921968264,-1.418427476261377,-0.18756451929157542,-1.3415977829869674
19.986268969,-1.4556482812428284,-0.1686722977491674,-1.3615257748359457
20.063896923,-1.4630689745800316,-0.16162633454417333,-1.364793097626673
20.127427063000003,-1.4721953018507483,-0.15510044276587606,-1.3700195625075662
20.198705644,-1.4717612104176758,-0.15371089905086996,-1.368937591017715
20.268192916,-1.4768370828482897,-0.1487654633575389,-1.3711484069723159
20.332408368000003,-1.4785199410026846,-0.14659292669222612,-1.3724279035728384
20.400654745,-1.477054757110072,-0.14739266819565777,-1.371064662742519
20.483734494,-1.472073317911261,-0.15227199512538644,-1.3680539487838563
20.546170059,-1.4632911191087286,-0.15966385854710863,-1.3629983885719938
20.615316098,-1.4495789079434644,-0.17159280842030258,-1.3564960164717317
20.686101605,-1.415996409488265,-0.19275247084760339,-1.3409255409443317
20.747750815,-1.404091091251248,-0.19742836750808204,-1.3355317758045508
20.810117177000002,-1.3790208402301445,-0.2038523716514874,-1.3229489811696857
20.873527347,-1.34636089244675,-0.20557354799196761,-1.3063297218126009
20.951897662,-1.318039318716389,-0.2104281452109349,-1.2902185506876753
21.014538119,-1.251576816613934,-0.20223598787609998,-1.2478668893246245
21.075280473000003,-1.2191556991646149,-0.19859998936932885,-1.235317992365074
21.134578352000002,-1.1579892077298857,-0.18809140489919537,-1.1841867679078002
21.195209223000003,-1.1527000630527127,-0.18207812863529116,-1.1791483824970828
21.25782341,-1.1255468428320192,-0.15772793344288558,-1.1529944141276842
21.334772023000003,-1.0502851203262515,-0.1205878942697593,-1.091637101338149
21.397608385,-1.037567828893415,-0.1136109147481952,-1.0912597745263204
21.460105748,-0.9800031916027072,-0.08267977235571804,-1.0394723894911129
21.522048389000002,-0.947998148452001,-0.05917843588515449,-1.0219134306889008
21.581099085,-0.8917961345959708,-0.03970818392558812,-0.9690067959128857
21.645632976,-0.8714258071790634,-0.0034475142803016743,-0.9348897461574779
21.726731062000002,-0.8082390878990642,0.020360667064394298,-0.8817086609955732
21.790692767000003,-0.7859087018104491,0.02764754003474966,-0.8625471701607555
21.853574676,-0.722027065012889,0.054939406454309996,-0.8048827851655398
21.913792817,-0.6927393728926675,0.08224638050413384,-0.7742640969178012
21.973185417,-0.6422813630408047,0.09374591677031463,-0.7225705251662341
22.036419340000002,-0.6065467548874364,0.13046103897902328,-0.7018229088508624
22.097443323,-0.5349931887951659,0.1608001981085202,-0.6585469610262421
22.175340271000003,-0.49619919658469247,0.20364072107957795,-0.640480316287625
22.239798778,-0.4277860432610724,0.23850092561882758,-0.580210483900034
22.304593017000002,-0.3917019902969175,0.2710936985813922,-0.5625846808754751
22.363306578000003,-0.31968644543728264,0.3235831831372999,-0.5052619792871431
22.430069174,-0.27761065941582846,0.3718143470710916,-0.47977665340388137
22.498388952000003,-0.2140598911456156,0.4212585390256742,-0.4297140087849752
22.580251721,-0.18563115531275998,0.46933954182600823,-0.40302302573895693
22.645281581000003,-0.12136992535515886,0.518864238259356,-0.3427882135806926
22.712081589,-0.09432643249549094,0.5584374372063723,-0.31769855519749296
22.776930813,-0.026238007006105464,0.6120680182746226,-0.2502865240847041
22.840635066,-0.00027175426742059595,0.6513666283430828,-0.22998855671807675
22.909437337,0.07013071723227396,0.700125191907797,-0.17405195223646244
22.994691608,0.10505811828348431,0.741082666190671,-0.1536746685150463
23.060445163,0.18865278162305887,0.7887523974418686,-0.09773794185873742
23.121444739,0.2546873926370204,0.8282491540984257,-0.04833491486579494
23.191251793000003,0.2920102666794705,0.8636280248545206,-0.038848215986022984
23.256031835,0.3609506936854276,0.9285243000496343,0.017678606237355857
23.325148096000003,0.394459139837341,0.9926856163199703,0.03718300657166174
23.391811423,0.4621994185940541,1.0753071079840268,0.09022507914859346
23.469970433,0.4828797169126269,1.1382747064893497,0.11638380410061283
23.534026248,0.5498209698244371,1.1977497834270456,0.17355200268814452
23.59631396,0.5724130327214534,1.248282979551802,0.2010068824506095
23.658700741,0.6352202900103009,1.3106772173719523,0.2669727565110018
23.725497673000003,0.6642621373548762,1.3587119970707695,0.28692577265202784
23.790445476000002,0.7399067471255296,1.4206293338495761,0.3472004452428347
23.870166115,0.7991826333797103,1.4712455377251326,0.40263374161989857
23.933646028000002,0.8455723127900195,1.499944481974588,0.42159891422335927
23.998688231000003,0.9141780772090462,1.5545151955028051,0.4777224769908636
24.06138718,0.9478827037647007,1.5910391726210995,0.4990062601345252
24.122314618,1.015946661989875,1.6231698521016966,0.5427921234836766
24.183180938000003,1.056553522234579,1.6414583148061979,0.5542331946116538
24.266462984,1.1696882913457538,1.6967665293140475,0.6114668475610898
24.329968476,1.2511590337485774,1.7335556421835907,0.6589285072533644
24.394762134,1.279300628122266,1.7449223401356129,0.6600878898669827
24.458889616,1.361828809737869,1.7803381498862512,0.7078841677567081
24.522038907000002,1.4111322544559106,1.7818683428531263,0.7298413342310377
24.583781895,1.5050041958983957,1.8084030461877034,0.7758656664751622
24.647382329000003,1.562096289941246,1.8069982788355095,0.7803621337569586
24.728668875,1.6833039729983215,1.8119317996347708,0.8120567603963944
24.788309449,1.7654952379233981,1.8175220144200919,0.8548754638305032
24.849992223,1.8165420788434292,1.8159175165336188,0.8720181059910828
24.910451043000002,1.9058625530649973,1.82897753312211,0.9124522994745577
24.971850354,1.9304671588450382,1.8293481979891464,0.9188583926994409
25.036309261000003,2.0121340475447784,1.8460527503395459,0.9609697356889143
25.121235503,2.0834805900958893,1.8439048735455508,0.9678579438358462
25.186256596000003,2.1916378322081593,1.8556165700186398,0.9944008268712344
25.251674278000003,2.24058474715498,1.851408255583685,1.0079136126561734
25.310488291000002,2.311330609306264,1.864488013770626,1.036888227256618
25.376524998,2.3556486369572007,1.8601085103938872,1.048111459241403
25.440755467000002,2.4273217564850396,1.8751358235517424,1.0865618465494182
25.526044764,2.483110160596734,1.8783030463563506,1.0869825988285222
25.588714617,2.5487586353008593,1.8906383384928698,1.1110661902374184
25.649386535,2.58856847941419,1.8902968140299394,1.1177945861220657
25.714034804,2.6150675648924033,1.8806757272535068,1.1184601567235253
25.780827839,2.6933878328820997,1.8993063400943093,1.148862029478811
25.843151669,2.7289689650561506,1.8988537450735534,1.1476029640326162
25.905863923000002,2.779745128898746,1.9208285663492495,1.1642129688251703
25.989771074,2.7939511820106704,1.9218211344419547,1.1672549843001296
26.050748237,2.807269547147861,1.9237768252543062,1.1697266006851312
26.109141764,2.8101397453096464,1.9250944636966132,1.171670085771758
26.170327336000003,2.808906214804279,1.9261596961400762,1.1711254543340581
26.231436661,2.8027817555435894,1.9259120170371602,1.1702067051349831
26.294737461,2.7906992230813286,1.9240037381405817,1.1669392777321022
26.376771367,2.770695669793162,1.9210100242025459,1.1630681202379638
26.438632442000003,2.760593408264325,1.9186376333859045,1.1597511637171032
26.525732314000003,2.72988711826878,1.9062844671816117,1.147848926303152
26.611153794000003,2.7143996690804677,1.8962274707893292,1.1381975110642373
26.67379455,2.697518032999764,1.8807029589262856,1.1228737451107655
26.738861240000002,2.6858618929473317,1.862507725611237,1.1055017387925241
26.818719923000003,2.6753731703581702,1.8392007913029076,1.0816809681439368
26.881861248000003,2.667662691015839,1.8145979385684352,1.0491766481004237
26.941882120000002,2.635583095751186,1.7722551202262156,1.0039102992788154
27.002644571,2.6349509947845062,1.7567530970432133,0.9806992277995221
27.073318914,2.721711834025142,1.6246061188020033,0.8041248558538516
27.134575762,2.7120498762487752,1.5670677943232048,0.726443246681098
27.196700752,2.7204706118176682,1.5576936636597567,0.7113286990376105
27.271422431,2.734774822061285,1.551200547475893,0.6853800390345954
27.332496419,2.7268103548758673,1.5245245268588736,0.6414136199076587
27.394497241000003,2.730913519338125,1.5145239207898793,0.6220486265582262
27.455738268,2.742046558619742,1.5066111757260452,0.6030852121604964
27.516499928,2.7545156636787467,1.4951998045678465,0.5879824847633021
27.577835587000003,2.7878702034803875,1.4832950789026695,0.52390392017101
27.666374473,2.7993931892545274,1.4418058757640702,0.45929744898359204
27.736909890000003,2.829517730658823,1.4241146306113863,0.42934900793683833
27.801382112000002,2.88359071071056,1.406751284541553,0.37879920363654707
27.864688402000002,2.9169095471869593,1.3747539840639076,0.31400765712985823
27.927279835,2.959828889537401,1.3501957602622916,0.27868883825760715
27.995587067000002,3.0130533875466776,1.3339015171818533,0.2451840074304947
28.087961735,3.063840262477526,1.2949716400485554,0.18154268363530315
28.156885507000002,3.110650472090449,1.2844588521415152,0.15915374365016613
28.223534376000003,3.1715492997344303,1.2672167073783653,0.13660743461550806
28.289117584000003,3.223311244653688,1.2378216774511077,0.08493553737722022
28.351921583000003,3.2447337916438994,1.2402486631530116,0.08050541770673011
28.419198433000002,3.277868650990793,1.2282338974079055,0.06262551771150547
28.483740178,3.322585009794143,1.2225479386423201,0.048520352950942015
28.568569804000003,3.386907266159892,1.21396180817656,0.035382422601852315
28.632487605,3.4385614469601213,1.1852873927382972,-0.00573183640481513
28.696275407,3.45634785246176,1.184190012092868,-0.01063505335348589
28.761708698000003,3.4851584945458187,1.184157081400897,-0.025391979756443014
28.830346152,3.5122783601335854,1.1827615761181423,-0.03291431745168387
28.89424161,3.523880771918514,1.1841020726311284,-0.0345457274771775
28.97432882,3.566049149806981,1.1930400819840403,-0.05040739231241508
29.036848414,3.6112800471994806,1.175919091619704,-0.08239085847865034
29.100537697,3.617419843961095,1.1748828451816167,-0.08411864676799165
29.164035253,3.6321044840604926,1.1728234006678426,-0.08860054092604958
29.232847302000003,3.646928610936892,1.172007750841622,-0.09166819290455319
29.305825915000003,3.665049949695256,1.1683976783430958,-0.09457137577864137
29.400452213,3.691383989116227,1.1697153524231723,-0.09853702549654056
29.474013501,3.7110471465552948,1.1675020912945366,-0.09353357479796928
29.533384228000003,3.752632969195914,1.1528782242151712,-0.11544275044988375
29.592959677000003,3.7644209660154564,1.1515202125571788,-0.11802644966239399
29.65320064,3.776172987748524,1.1504500380677996,-0.11844060461241952
29.714514667000003,3.7857969509252,1.1521559950016702,-0.11831017622608557
29.775819296,3.7907852671520263,1.150984462336009,-0.11716904605189334
29.864391265000002,3.810350470054274,1.1522802648437105,-0.11701656725459794
29.931191282,3.8247702743560903,1.1522219098297606,-0.1158647933759184
29.991702362,3.831576653705598,1.1540705123958146,-0.11302711066936207
30.058402288000003,3.846260379785349,1.153449855147662,-0.11120480117168652
30.123037782,3.836646619492352,1.1581296836442692,-0.10692315148269071
30.188769254,3.866023387423352,1.1505700772179974,-0.10448307917536528
30.271578753000004,3.9126389572342033,1.1394389614932947,-0.11834881494385603
30.336219498000002,3.916840203429442,1.1405705577406662,-0.11711593797493967
30.421075214000002,3.960920870746029,1.1466554841270111,-0.11312865677819739
30.482636504000002,3.960920870746029,1.1466554841270111,-0.11312865677819739
30.542265505000003,3.961732207549481,1.1474461475020337,-0.1120286172482999
30.60172388,3.9593896441938754,1.1483382062705583,-0.11053010139781112
30.683913623000002,3.967538315516062,1.1504061734041824,-0.11107737784821052
30.745127969000002,3.9738722664029447,1.1506885211009201,-0.10983800654885433
30.805022970000003,3.9761086115540167,1.151055648902034,-0.1082950393170807
30.861667419000003,3.980180079702468,1.1514377065161119,-0.10742333282669343
30.924549787000004,3.981471020538911,1.1519685063116512,-0.10593166539668848
